r_cert,Domain_8a4e53ef8a18db5e0ce16488fc22141de625738d4c48ce45488338ba990799ee,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_89cb66a79a3fd9f2aa6a3a92cdbc777a8193b41e004e2b00364290cfe0ec7e34,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_a5ff602fe0b698a63fac4a2f384c1a14dda2ff2b55a4c37b3bf808280a04aaf6,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_a527f4bb7022f68107b4eb3d894939e5914e849a08afe082d98b05dd91936171,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_bb33afb3ec86d95f7030a07409a5f5fd7161258ba695ecc8917f8d93a1403e2c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_57a2dad8836e6ec70fafc41152342a1e6f4efd19a0b8586fa8697c67fe19b4fa,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_c412203b492465a8d127105d2360bc671ea35d9e48f6d7144355779cf0f1057c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_05faaf0ae6d951ad00fb7209c507099cc11dd9457a8ddf5976310f1f3dbf7150,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_ef04f7bea6a9f975a90b9f1d871f9568e86d601f38750ce53e9793ff0dc010b3,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_69c850072a1f36f4c45461501efe8a5af7c7d2e2ca8fe5a94e6f5a5edb7b6dc1,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_088a14202a153bdf829662623bcc3b341c5bb580429832b912b0a34acc11276b,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_0201fa540cb1a784ae32a3cb191047d1c2ded7d6e3d9355a8a84591c8b8762e0,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_5f39500fe56e4604dcb0e250b9dc3f3160717aac63e701a682861ec363ed4497,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_c8867c59a4e8bb966d6a80bcc30a9b642421893f615be63cbc040a48c93b8c48,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_8800ceb821133d0a61f56ab2fffe68bb0137085ab203e41dfcd98892ddd1437f,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_64858fd6f643a9e2c4440686a3032ba8acc7dcea774c0f0a6d093fa66b39a0b8,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_f75b6664bc1eddf2aef754b2c521fa0d86b74866927345d85cd8d2ca24ea7443,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_f822228bf4507b1364516a987a2972b8e6804543940ecd5ea7730c8cc6904f95,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_b82df629e5d6577c435e81208c0dc7bbf5c0179e8c0f8a6426f61239aee89f02,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_cf98c83a2706b682c8107f5d1fe84d2ab552a84cc87c4bfd9cd13165fd2d86ef,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_a34f5545d080c99f4e40676419fcbb667ac17a0c359f87e3c4d1c515e3fcd0ef,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_46030b794f699bdeffc8895477119d4dee95eafe93ee88f0a0125e8e98d03ce1,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_7a31f1963a3671d078d6ee8681e1369dc8e9894fa1deba71a8f795e97a929a6e,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
r_cert,Domain_4dafb6a26b7e537d0e7e9b149253ba4c46debfc572ba91b8c22f58b7fdc6c044,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,1,2
